date,district,rain_mm,api_mm
2018-10-01,Moga,0.0,48.15
2018-10-02,Moga,0.0,43.335
2018-10-03,Moga,0.0,39.002
2018-10-04,Moga,0.0,35.101
2018-10-05,Moga,0.0,31.591
2018-10-06,Moga,0.0,28.432
2018-10-07,Moga,0.0,25.589
2018-10-08,Moga,0.0,23.03
2018-10-09,Moga,0.0,20.727
2018-10-10,Moga,0.219,18.874
2019-05-20,Moga,0.0,13.626
2019-05-21,Moga,0.0,12.263
2019-05-22,Moga,0.0,11.037
2019-05-23,Moga,0.0,9.933
2019-05-24,Moga,2.409,11.349
2019-05-25,Moga,0.684,10.898
2019-05-26,Moga,0.0,9.808
2019-05-27,Moga,0.0,8.827
2019-05-28,Moga,0.0,7.945
2019-05-29,Moga,0.0,7.15
2019-05-30,Moga,0.0,6.435
2019-05-31,Moga,0.0,5.792
2019-06-01,Moga,0.0,5.212
2019-06-02,Moga,0.0,4.691
2019-06-03,Moga,0.0,4.222
2019-06-04,Moga,1.257,5.057
2019-06-05,Moga,0.0,4.551
2019-06-06,Moga,0.676,4.772
2019-06-07,Moga,0.001,4.296
2019-06-08,Moga,0.0,3.867
2019-06-09,Moga,0.0,3.48
2019-06-10,Moga,0.0,3.132
2019-06-11,Moga,0.0,2.819
2019-06-12,Moga,0.0,2.537
2019-06-13,Moga,0.16,2.443
2019-06-14,Moga,0.0,2.198
2019-06-15,Moga,0.0,1.979
2019-06-16,Moga,2.131,3.912
2019-06-17,Moga,0.0,3.521
2019-06-18,Moga,3.469,6.638
2019-06-19,Moga,0.0,5.974
2019-06-20,Moga,0.0,5.376
2019-06-21,Moga,11.763,16.602
2019-06-22,Moga,0.0,14.941
2019-06-23,Moga,0.0,13.447
2019-06-24,Moga,0.0,12.103
2019-06-25,Moga,2.049,12.942
2019-06-26,Moga,0.0,11.648
2019-06-27,Moga,0.088,10.571
2019-06-28,Moga,0.0,9.514
2019-06-29,Moga,0.0,8.562
2019-06-30,Moga,0.132,7.838
2019-07-01,Moga,3.033,10.087
2019-07-02,Moga,1.958,11.036
2019-07-03,Moga,0.0,9.932
2019-07-04,Moga,0.006,8.946
2019-07-05,Moga,2.96,11.011
2019-07-06,Moga,8.807,18.717
2019-07-07,Moga,2.892,19.738
2019-07-08,Moga,0.0,17.764
2019-07-09,Moga,5.107,21.094
2019-07-10,Moga,10.521,29.506
2019-07-11,Moga,0.001,26.556
2019-07-12,Moga,7.424,31.325
2019-07-13,Moga,7.686,35.878
2019-07-14,Moga,5.123,37.413
2019-07-15,Moga,15.51,49.182
2019-07-16,Moga,23.546,67.81
2019-07-17,Moga,22.333,83.362
2019-07-18,Moga,0.0,75.026
2019-07-19,Moga,0.2,67.723
2019-07-20,Moga,0.022,60.972
2019-07-21,Moga,19.11,73.985
2019-07-22,Moga,0.004,66.59
2019-07-23,Moga,0.768,60.699
2019-07-24,Moga,0.078,54.708
2019-07-25,Moga,9.008,58.245
2019-07-26,Moga,6.329,58.749
2019-07-27,Moga,6.044,58.919
2019-07-28,Moga,9.439,62.466
2019-07-29,Moga,2.723,58.942
2019-07-30,Moga,0.53,53.578
2019-07-31,Moga,15.702,63.923
2019-08-01,Moga,4.611,62.141
2019-08-02,Moga,6.77,62.698
2019-08-03,Moga,1.901,58.329
2019-08-04,Moga,0.093,52.589
2019-08-05,Moga,0.0,47.33
2019-08-06,Moga,4.984,47.581
2019-08-07,Moga,2.399,45.223
2019-08-08,Moga,0.0,40.7
2019-08-09,Moga,0.008,36.638
2019-08-10,Moga,2.767,35.741
2019-08-11,Moga,1.86,34.027
2019-08-12,Moga,0.87,31.494
2019-08-13,Moga,13.875,42.22
2019-08-14,Moga,0.846,38.843
2019-08-15,Moga,10.124,45.083
2019-08-16,Moga,0.391,40.965
2019-08-17,Moga,17.576,54.445
2019-08-18,Moga,40.536,89.536
2019-08-19,Moga,3.098,83.681
2019-08-20,Moga,0.487,75.8
2019-08-21,Moga,0.0,68.22
2019-08-22,Moga,0.0,61.398
2019-08-23,Moga,0.032,55.29
2019-08-24,Moga,0.03,49.791
2019-08-25,Moga,2.866,47.677
2019-08-26,Moga,9.72,52.629
2019-08-27,Moga,0.0,47.367
2019-08-28,Moga,0.0,42.63
2019-08-29,Moga,0.0,38.367
2019-08-30,Moga,4.272,38.802
2019-08-31,Moga,0.081,35.003
2019-09-01,Moga,0.0,31.503
2019-09-02,Moga,12.97,41.323
2019-09-03,Moga,0.0,37.19
2019-09-04,Moga,0.251,33.722
2019-09-05,Moga,17.169,47.519
2019-09-06,Moga,1.139,43.906
2019-09-07,Moga,0.0,39.516
2019-09-08,Moga,0.0,35.565
2019-09-09,Moga,0.0,32.008
2019-09-10,Moga,0.0,28.807
2019-09-11,Moga,0.0,25.927
2019-09-12,Moga,0.003,23.337
2019-09-13,Moga,0.467,21.47
2019-09-14,Moga,0.0,19.323
2019-09-15,Moga,0.0,17.391
2019-09-16,Moga,0.0,15.652
2019-09-17,Moga,0.0,14.087
2019-09-18,Moga,0.0,12.678
2019-09-19,Moga,0.0,11.41
2019-09-20,Moga,0.992,11.261
2019-09-21,Moga,2.59,12.725
2019-09-22,Moga,0.0,11.453
2019-09-23,Moga,0.563,10.87
2019-09-24,Moga,0.0,9.783
2019-09-25,Moga,0.0,8.805
2019-09-26,Moga,0.0,7.924
2019-09-27,Moga,4.62,11.752
2019-09-28,Moga,0.055,10.632
2019-09-29,Moga,16.904,26.473
2019-09-30,Moga,2.099,25.925
2019-10-01,Moga,0.644,23.976
2019-10-02,Moga,0.0,21.578
2019-10-03,Moga,0.0,19.42
2019-10-04,Moga,7.398,24.876
2019-10-05,Moga,0.041,22.429
2019-10-06,Moga,0.0,20.186
2019-10-07,Moga,0.0,18.167
2019-10-08,Moga,0.0,16.351
2019-10-09,Moga,0.0,14.716
2019-10-10,Moga,0.0,13.244
2020-05-20,Moga,0.0,7.296
2020-05-21,Moga,0.0,6.567
2020-05-22,Moga,0.0,5.91
2020-05-23,Moga,0.0,5.319
2020-05-24,Moga,0.0,4.787
2020-05-25,Moga,0.0,4.308
2020-05-26,Moga,0.0,3.878
2020-05-27,Moga,0.0,3.49
2020-05-28,Moga,0.0,3.141
2020-05-29,Moga,3.141,5.968
2020-05-30,Moga,0.318,5.689
2020-05-31,Moga,1.607,6.727
2020-06-01,Moga,7.815,13.869
2020-06-02,Moga,0.0,12.482
2020-06-03,Moga,0.171,11.405
2020-06-04,Moga,9.619,19.883
2020-06-05,Moga,0.929,18.824
2020-06-06,Moga,5.663,22.605
2020-06-07,Moga,3.585,23.929
2020-06-08,Moga,0.0,21.536
2020-06-09,Moga,0.129,19.511
2020-06-10,Moga,0.0,17.56
2020-06-11,Moga,0.0,15.804
2020-06-12,Moga,0.0,14.224
2020-06-13,Moga,0.037,12.838
2020-06-14,Moga,0.0,11.554
2020-06-15,Moga,0.0,10.399
2020-06-16,Moga,0.0,9.359
2020-06-17,Moga,0.0,8.423
2020-06-18,Moga,0.0,7.581
2020-06-19,Moga,1.073,7.895
2020-06-20,Moga,0.489,7.595
2020-06-21,Moga,0.0,6.836
2020-06-22,Moga,4.125,10.277
2020-06-23,Moga,0.768,10.017
2020-06-24,Moga,3.785,12.8
2020-06-25,Moga,0.235,11.755
2020-06-26,Moga,2.809,13.388
2020-06-27,Moga,0.5,12.549
2020-06-28,Moga,0.0,11.294
2020-06-29,Moga,4.072,14.237
2020-06-30,Moga,0.225,13.038
2020-07-01,Moga,0.0,11.734
2020-07-02,Moga,0.0,10.561
2020-07-03,Moga,0.0,9.505
2020-07-04,Moga,0.494,9.048
2020-07-05,Moga,17.349,25.493
2020-07-06,Moga,0.044,22.987
2020-07-07,Moga,1.069,21.757
2020-07-08,Moga,6.442,26.024
2020-07-09,Moga,2.342,25.763
2020-07-10,Moga,0.021,23.208
2020-07-11,Moga,10.169,31.055
2020-07-12,Moga,32.525,60.475
2020-07-13,Moga,1.751,56.179
2020-07-14,Moga,0.0,50.561
2020-07-15,Moga,7.05,52.555
2020-07-16,Moga,0.0,47.299
2020-07-17,Moga,2.558,45.127
2020-07-18,Moga,1.716,42.33
2020-07-19,Moga,5.576,43.673
2020-07-20,Moga,27.175,66.48
2020-07-21,Moga,27.144,86.976
2020-07-22,Moga,0.713,78.992
2020-07-23,Moga,0.0,71.092
2020-07-24,Moga,0.0,63.983
2020-07-25,Moga,0.0,57.585
2020-07-26,Moga,4.063,55.889
2020-07-27,Moga,0.0,50.3
2020-07-28,Moga,4.136,49.406
2020-07-29,Moga,0.919,45.384
2020-07-30,Moga,25.181,66.027
2020-07-31,Moga,7.343,66.768
2020-08-01,Moga,0.347,60.438
2020-08-02,Moga,2.536,56.93
2020-08-03,Moga,3.281,54.518
2020-08-04,Moga,0.02,49.086
2020-08-05,Moga,0.0,44.178
2020-08-06,Moga,0.008,39.768
2020-08-07,Moga,0.0,35.791
2020-08-08,Moga,7.759,39.971
2020-08-09,Moga,0.322,36.296
2020-08-10,Moga,1.753,34.42
2020-08-11,Moga,5.717,36.695
2020-08-12,Moga,3.601,36.626
2020-08-13,Moga,2.631,35.595
2020-08-14,Moga,10.616,42.651
2020-08-15,Moga,0.0,38.386
2020-08-16,Moga,0.276,34.823
2020-08-17,Moga,7.633,38.974
2020-08-18,Moga,0.254,35.33
2020-08-19,Moga,0.814,32.611
2020-08-20,Moga,8.425,37.775
2020-08-21,Moga,6.399,40.396
2020-08-22,Moga,3.989,40.346
2020-08-23,Moga,0.0,36.311
2020-08-24,Moga,0.0,32.68
2020-08-25,Moga,3.197,32.609
2020-08-26,Moga,8.102,37.45
2020-08-27,Moga,14.186,47.891
2020-08-28,Moga,17.667,60.769
2020-08-29,Moga,5.959,60.651
2020-08-30,Moga,0.0,54.586
2020-08-31,Moga,0.808,49.935
2020-09-01,Moga,0.257,45.199
2020-09-02,Moga,0.0,40.679
2020-09-03,Moga,0.0,36.611
2020-09-04,Moga,21.04,53.99
2020-09-05,Moga,2.495,51.086
2020-09-06,Moga,3.402,49.38
2020-09-07,Moga,0.0,44.442
2020-09-08,Moga,0.0,39.997
2020-09-09,Moga,0.0,35.998
2020-09-10,Moga,0.0,32.398
2020-09-11,Moga,0.0,29.158
2020-09-12,Moga,0.0,26.242
2020-09-13,Moga,0.0,23.618
2020-09-14,Moga,0.0,21.256
2020-09-15,Moga,0.0,19.131
2020-09-16,Moga,0.0,17.218
2020-09-17,Moga,0.0,15.496
2020-09-18,Moga,0.0,13.946
2020-09-19,Moga,0.0,12.552
2020-09-20,Moga,0.0,11.296
2020-09-21,Moga,0.0,10.167
2020-09-22,Moga,0.0,9.15
2020-09-23,Moga,0.0,8.235
2020-09-24,Moga,0.0,7.412
2020-09-25,Moga,0.0,6.67
2020-09-26,Moga,0.0,6.003
2020-09-27,Moga,0.0,5.403
2020-09-28,Moga,0.0,4.863
2020-09-29,Moga,0.0,4.376
2020-09-30,Moga,0.0,3.939
2020-10-01,Moga,0.0,3.545
2020-10-02,Moga,0.0,3.19
2020-10-03,Moga,0.0,2.871
2020-10-04,Moga,0.0,2.584
2020-10-05,Moga,0.0,2.326
2020-10-06,Moga,0.0,2.093
2020-10-07,Moga,0.0,1.884
2020-10-08,Moga,0.0,1.696
2020-10-09,Moga,0.0,1.526
2020-10-10,Moga,0.0,1.373
2021-05-20,Moga,0.082,5.407
2021-05-21,Moga,12.517,17.384
2021-05-22,Moga,0.0,15.645
2021-05-23,Moga,0.0,14.081
2021-05-24,Moga,0.0,12.673
2021-05-25,Moga,0.0,11.405
2021-05-26,Moga,0.0,10.265
2021-05-27,Moga,0.0,9.238
2021-05-28,Moga,0.0,8.314
2021-05-29,Moga,0.0,7.483
2021-05-30,Moga,0.791,7.525
2021-05-31,Moga,0.0,6.773
2021-06-01,Moga,17.248,23.344
2021-06-02,Moga,0.389,21.398
2021-06-03,Moga,1.422,20.68
2021-06-04,Moga,2.454,21.067
2021-06-05,Moga,0.237,19.197
2021-06-06,Moga,0.284,17.561
2021-06-07,Moga,0.0,15.805
2021-06-08,Moga,0.0,14.225
2021-06-09,Moga,0.0,12.802
2021-06-10,Moga,0.0,11.522
2021-06-11,Moga,14.33,24.699
2021-06-12,Moga,0.475,22.704
2021-06-13,Moga,8.106,28.54
2021-06-14,Moga,1.045,26.731
2021-06-15,Moga,0.227,24.285
2021-06-16,Moga,0.96,22.816
2021-06-17,Moga,0.35,20.885
2021-06-18,Moga,0.0,18.796
2021-06-19,Moga,0.0,16.916
2021-06-20,Moga,0.345,15.57
2021-06-21,Moga,0.487,14.501
2021-06-22,Moga,0.0,13.051
2021-06-23,Moga,0.0,11.745
2021-06-24,Moga,0.0,10.571
2021-06-25,Moga,0.479,9.993
2021-06-26,Moga,1.837,10.83
2021-06-27,Moga,0.038,9.786
2021-06-28,Moga,0.0,8.807
2021-06-29,Moga,0.0,7.926
2021-06-30,Moga,0.0,7.134
2021-07-01,Moga,0.0,6.42
2021-07-02,Moga,0.0,5.778
2021-07-03,Moga,5.307,10.508
2021-07-04,Moga,0.102,9.559
2021-07-05,Moga,1.488,10.091
2021-07-06,Moga,0.0,9.082
2021-07-07,Moga,0.0,8.174
2021-07-08,Moga,0.0,7.357
2021-07-09,Moga,0.006,6.627
2021-07-10,Moga,0.0,5.964
2021-07-11,Moga,5.927,11.294
2021-07-12,Moga,13.017,23.182
2021-07-13,Moga,48.061,68.925
2021-07-14,Moga,0.284,62.316
2021-07-15,Moga,1.319,57.404
2021-07-16,Moga,0.017,51.68
2021-07-17,Moga,1.286,47.798
2021-07-18,Moga,0.552,43.57
2021-07-19,Moga,4.297,43.51
2021-07-20,Moga,15.053,54.212
2021-07-21,Moga,50.981,99.772
2021-07-22,Moga,0.937,90.732
2021-07-23,Moga,0.674,82.332
2021-07-24,Moga,0.0,74.099
2021-07-25,Moga,0.478,67.167
2021-07-26,Moga,3.025,63.475
2021-07-27,Moga,5.204,62.332
2021-07-28,Moga,28.486,84.585
2021-07-29,Moga,28.265,104.391
2021-07-30,Moga,36.175,130.128
2021-07-31,Moga,4.596,121.711
2021-08-01,Moga,6.452,115.992
2021-08-02,Moga,5.471,109.864
2021-08-03,Moga,2.596,101.474
2021-08-04,Moga,21.816,113.143
2021-08-05,Moga,7.2,109.028
2021-08-06,Moga,4.032,102.158
2021-08-07,Moga,0.035,91.977
2021-08-08,Moga,0.012,82.791
2021-08-09,Moga,0.85,75.362
2021-08-10,Moga,1.153,68.979
2021-08-11,Moga,0.0,62.081
2021-08-12,Moga,0.0,55.873
2021-08-13,Moga,1.764,52.05
2021-08-14,Moga,0.001,46.846
2021-08-15,Moga,0.0,42.161
2021-08-16,Moga,0.0,37.945
2021-08-17,Moga,0.0,34.151
2021-08-18,Moga,0.0,30.736
2021-08-19,Moga,0.022,27.684
2021-08-20,Moga,0.0,24.916
2021-08-21,Moga,0.0,22.424
2021-08-22,Moga,13.439,33.62
2021-08-23,Moga,24.455,54.713
2021-08-24,Moga,0.326,49.568
2021-08-25,Moga,6.798,51.409
2021-08-26,Moga,3.674,49.942
2021-08-27,Moga,0.423,45.371
2021-08-28,Moga,1.213,42.046
2021-08-29,Moga,0.0,37.842
2021-08-30,Moga,0.519,34.577
2021-08-31,Moga,0.332,31.451
2021-09-01,Moga,0.016,28.322
2021-09-02,Moga,0.157,25.647
2021-09-03,Moga,0.996,24.078
2021-09-04,Moga,13.947,35.617
2021-09-05,Moga,0.035,32.091
2021-09-06,Moga,0.003,28.884
2021-09-07,Moga,0.0,25.996
2021-09-08,Moga,0.716,24.113
2021-09-09,Moga,5.695,27.397
2021-09-10,Moga,16.884,41.541
2021-09-11,Moga,21.915,59.302
2021-09-12,Moga,17.176,70.548
2021-09-13,Moga,1.893,65.387
2021-09-14,Moga,0.0,58.848
2021-09-15,Moga,0.0,52.963
2021-09-16,Moga,0.0,47.667
2021-09-17,Moga,0.687,43.587
2021-09-18,Moga,0.309,39.537
2021-09-19,Moga,0.0,35.584
2021-09-20,Moga,0.0,32.025
2021-09-21,Moga,0.594,29.417
2021-09-22,Moga,17.485,43.961
2021-09-23,Moga,26.481,66.046
2021-09-24,Moga,35.338,94.78
2021-09-25,Moga,0.0,85.302
2021-09-26,Moga,0.0,76.772
2021-09-27,Moga,6.283,75.378
2021-09-28,Moga,0.0,67.84
2021-09-29,Moga,0.599,61.654
2021-09-30,Moga,0.0,55.489
2021-10-01,Moga,2.282,52.223
2021-10-02,Moga,0.003,47.003
2021-10-03,Moga,7.983,50.286
2021-10-04,Moga,0.0,45.257
2021-10-05,Moga,4.278,45.009
2021-10-06,Moga,0.0,40.508
2021-10-07,Moga,0.0,36.457
2021-10-08,Moga,0.0,32.812
2021-10-09,Moga,0.0,29.53
2021-10-10,Moga,0.0,26.577
2022-05-20,Moga,0.0,0.793
2022-05-21,Moga,0.0,0.714
2022-05-22,Moga,0.0,0.642
2022-05-23,Moga,5.671,6.249
2022-05-24,Moga,4.652,10.276
2022-05-25,Moga,1.506,10.755
2022-05-26,Moga,0.0,9.679
2022-05-27,Moga,0.0,8.711
2022-05-28,Moga,0.431,8.271
2022-05-29,Moga,6.336,13.78
2022-05-30,Moga,0.0,12.402
2022-05-31,Moga,0.129,11.291
2022-06-01,Moga,0.0,10.161
2022-06-02,Moga,0.0,9.145
2022-06-03,Moga,0.0,8.231
2022-06-04,Moga,0.0,7.408
2022-06-05,Moga,0.0,6.667
2022-06-06,Moga,0.0,6.0
2022-06-07,Moga,0.0,5.4
2022-06-08,Moga,0.0,4.86
2022-06-09,Moga,0.0,4.374
2022-06-10,Moga,0.0,3.937
2022-06-11,Moga,0.0,3.543
2022-06-12,Moga,0.0,3.189
2022-06-13,Moga,0.0,2.87
2022-06-14,Moga,0.0,2.583
2022-06-15,Moga,0.0,2.325
2022-06-16,Moga,2.002,4.095
2022-06-17,Moga,8.119,11.804
2022-06-18,Moga,15.679,26.302
2022-06-19,Moga,3.134,26.807
2022-06-20,Moga,0.0,24.126
2022-06-21,Moga,13.636,35.349
2022-06-22,Moga,5.472,37.286
2022-06-23,Moga,1.125,34.682
2022-06-24,Moga,0.0,31.214
2022-06-25,Moga,0.0,28.093
2022-06-26,Moga,0.0,25.284
2022-06-27,Moga,0.0,22.755
2022-06-28,Moga,0.164,20.644
2022-06-29,Moga,0.0,18.579
2022-06-30,Moga,2.517,19.238
2022-07-01,Moga,45.645,62.959
2022-07-02,Moga,4.838,61.501
2022-07-03,Moga,3.81,59.161
2022-07-04,Moga,0.001,53.246
2022-07-05,Moga,0.246,48.167
2022-07-06,Moga,0.042,43.392
2022-07-07,Moga,4.503,43.556
2022-07-08,Moga,1.283,40.484
2022-07-09,Moga,0.107,36.543
2022-07-10,Moga,9.139,42.027
2022-07-11,Moga,0.578,38.402
2022-07-12,Moga,0.0,34.562
2022-07-13,Moga,4.93,36.036
2022-07-14,Moga,2.763,35.195
2022-07-15,Moga,12.616,44.292
2022-07-16,Moga,12.778,52.641
2022-07-17,Moga,17.354,64.731
2022-07-18,Moga,1.05,59.308
2022-07-19,Moga,0.0,53.377
2022-07-20,Moga,3.681,51.721
2022-07-21,Moga,56.744,103.293
2022-07-22,Moga,8.55,101.513
2022-07-23,Moga,18.201,109.563
2022-07-24,Moga,2.323,100.93
2022-07-25,Moga,4.993,95.829
2022-07-26,Moga,0.0,86.246
2022-07-27,Moga,0.995,78.617
2022-07-28,Moga,6.072,76.827
2022-07-29,Moga,16.661,85.805
2022-07-30,Moga,3.366,80.59
2022-07-31,Moga,1.213,73.744
2022-08-01,Moga,14.8,81.17
2022-08-02,Moga,0.077,73.13
2022-08-03,Moga,0.0,65.817
2022-08-04,Moga,3.851,63.086
2022-08-05,Moga,1.421,58.198
2022-08-06,Moga,0.983,53.361
2022-08-07,Moga,1.126,49.151
2022-08-08,Moga,1.813,46.049
2022-08-09,Moga,0.108,41.552
2022-08-10,Moga,1.46,38.857
2022-08-11,Moga,0.051,35.022
2022-08-12,Moga,2.535,34.056
2022-08-13,Moga,0.0,30.65
2022-08-14,Moga,0.0,27.585
2022-08-15,Moga,8.712,33.538
2022-08-16,Moga,3.641,33.825
2022-08-17,Moga,0.0,30.443
2022-08-18,Moga,0.0,27.398
2022-08-19,Moga,0.244,24.902
2022-08-20,Moga,0.496,22.908
2022-08-21,Moga,7.14,27.758
2022-08-22,Moga,0.0,24.982
2022-08-23,Moga,0.0,22.484
2022-08-24,Moga,1.305,21.54
2022-08-25,Moga,17.523,36.909
2022-08-26,Moga,0.0,33.218
2022-08-27,Moga,0.0,29.896
2022-08-28,Moga,0.0,26.906
2022-08-29,Moga,0.001,24.217
2022-08-30,Moga,2.388,24.183
2022-08-31,Moga,0.0,21.765
2022-09-01,Moga,0.118,19.707
2022-09-02,Moga,0.0,17.736
2022-09-03,Moga,3.27,19.232
2022-09-04,Moga,2.855,20.164
2022-09-05,Moga,0.239,18.387
2022-09-06,Moga,3.175,19.723
2022-09-07,Moga,0.0,17.751
2022-09-08,Moga,0.0,15.975
2022-09-09,Moga,0.0,14.378
2022-09-10,Moga,0.737,13.678
2022-09-11,Moga,1.055,13.365
2022-09-12,Moga,0.006,12.034
2022-09-13,Moga,0.55,11.38
2022-09-14,Moga,0.0,10.242
2022-09-15,Moga,1.015,10.233
2022-09-16,Moga,0.988,10.198
2022-09-17,Moga,0.0,9.178
2022-09-18,Moga,0.0,8.26
2022-09-19,Moga,0.0,7.434
2022-09-20,Moga,0.0,6.691
2022-09-21,Moga,0.33,6.351
2022-09-22,Moga,25.745,31.461
2022-09-23,Moga,2.68,30.995
2022-09-24,Moga,6.001,33.896
2022-09-25,Moga,75.521,106.027
2022-09-26,Moga,5.128,100.553
2022-09-27,Moga,0.0,90.498
2022-09-28,Moga,0.0,81.448
2022-09-29,Moga,0.0,73.303
2022-09-30,Moga,0.0,65.973
2022-10-01,Moga,0.0,59.376
2022-10-02,Moga,0.0,53.438
2022-10-03,Moga,0.0,48.094
2022-10-04,Moga,0.0,43.285
2022-10-05,Moga,0.0,38.956
2022-10-06,Moga,0.0,35.061
2022-10-07,Moga,0.0,31.555
2022-10-08,Moga,0.0,28.399
2022-10-09,Moga,5.303,30.862
2022-10-10,Moga,4.213,31.989
2023-05-20,Moga,0.0,6.192
2023-05-21,Moga,0.0,5.573
2023-05-22,Moga,0.0,5.015
2023-05-23,Moga,0.0,4.514
2023-05-24,Moga,2.011,6.074
2023-05-25,Moga,14.098,19.564
2023-05-26,Moga,3.395,21.002
2023-05-27,Moga,2.711,21.613
2023-05-28,Moga,0.0,19.452
2023-05-29,Moga,0.096,17.603
2023-05-30,Moga,5.588,21.431
2023-05-31,Moga,2.991,22.278
2023-06-01,Moga,14.607,34.658
2023-06-02,Moga,2.468,33.66
2023-06-03,Moga,0.03,30.324
2023-06-04,Moga,0.0,27.292
2023-06-05,Moga,0.0,24.563
2023-06-06,Moga,0.0,22.106
2023-06-07,Moga,1.237,21.132
2023-06-08,Moga,0.0,19.019
2023-06-09,Moga,0.0,17.117
2023-06-10,Moga,0.0,15.405
2023-06-11,Moga,6.038,19.903
2023-06-12,Moga,0.0,17.912
2023-06-13,Moga,0.0,16.121
2023-06-14,Moga,0.156,14.665
2023-06-15,Moga,5.504,18.703
2023-06-16,Moga,0.638,17.471
2023-06-17,Moga,0.0,15.724
2023-06-18,Moga,0.0,14.151
2023-06-19,Moga,0.547,13.283
2023-06-20,Moga,0.0,11.955
2023-06-21,Moga,0.002,10.761
2023-06-22,Moga,1.647,11.332
2023-06-23,Moga,0.68,10.879
2023-06-24,Moga,0.244,10.035
2023-06-25,Moga,0.609,9.64
2023-06-26,Moga,10.738,19.415
2023-06-27,Moga,1.105,18.579
2023-06-28,Moga,1.035,17.755
2023-06-29,Moga,0.553,16.533
2023-06-30,Moga,6.9,21.78
2023-07-01,Moga,2.863,22.464
2023-07-02,Moga,0.066,20.283
2023-07-03,Moga,0.361,18.617
2023-07-04,Moga,0.249,17.004
2023-07-05,Moga,6.32,21.624
2023-07-06,Moga,41.804,61.265
2023-07-07,Moga,14.167,69.306
2023-07-08,Moga,2.002,64.378
2023-07-09,Moga,33.886,91.825
2023-07-10,Moga,6.431,89.074
2023-07-11,Moga,7.984,88.151
2023-07-12,Moga,0.0,79.336
2023-07-13,Moga,0.308,71.711
2023-07-14,Moga,3.264,67.804
2023-07-15,Moga,2.319,63.343
2023-07-16,Moga,3.57,60.578
2023-07-17,Moga,5.887,60.407
2023-07-18,Moga,1.672,56.039
2023-07-19,Moga,2.653,53.088
2023-07-20,Moga,0.204,47.983
2023-07-21,Moga,0.001,43.186
2023-07-22,Moga,4.599,43.466
2023-07-23,Moga,12.389,51.509
2023-07-24,Moga,0.0,46.358
2023-07-25,Moga,2.851,44.573
2023-07-26,Moga,3.831,43.947
2023-07-27,Moga,1.221,40.773
2023-07-28,Moga,1.14,37.836
2023-07-29,Moga,6.073,40.126
2023-07-30,Moga,3.23,39.343
2023-07-31,Moga,0.0,35.409
2023-08-01,Moga,1.339,33.206
2023-08-02,Moga,0.65,30.535
2023-08-03,Moga,1.604,29.086
2023-08-04,Moga,0.669,26.847
2023-08-05,Moga,1.312,25.474
2023-08-06,Moga,0.604,23.531
2023-08-07,Moga,1.517,22.695
2023-08-08,Moga,0.086,20.511
2023-08-09,Moga,0.376,18.836
2023-08-10,Moga,1.694,18.647
2023-08-11,Moga,2.435,19.217
2023-08-12,Moga,1.318,18.613
2023-08-13,Moga,1.21,17.962
2023-08-14,Moga,2.546,18.711
2023-08-15,Moga,0.896,17.736
2023-08-16,Moga,3.903,19.865
2023-08-17,Moga,0.502,18.381
2023-08-18,Moga,1.194,17.737
2023-08-19,Moga,1.074,17.037
2023-08-20,Moga,1.472,16.805
2023-08-21,Moga,0.328,15.452
2023-08-22,Moga,2.071,15.978
2023-08-23,Moga,2.494,16.873
2023-08-24,Moga,1.215,16.401
2023-08-25,Moga,1.524,16.285
2023-08-26,Moga,2.975,17.631
2023-08-27,Moga,0.074,15.942
2023-08-28,Moga,1.968,16.316
2023-08-29,Moga,2.232,16.916
2023-08-30,Moga,0.0,15.225
2023-08-31,Moga,0.0,13.702
2023-09-01,Moga,0.0,12.332
2023-09-02,Moga,2.13,13.229
2023-09-03,Moga,0.0,11.906
2023-09-04,Moga,0.0,10.715
2023-09-05,Moga,0.872,10.515
2023-09-06,Moga,0.0,9.464
2023-09-07,Moga,0.0,8.517
2023-09-08,Moga,0.0,7.666
2023-09-09,Moga,0.299,7.198
2023-09-10,Moga,0.0,6.478
2023-09-11,Moga,0.0,5.83
2023-09-12,Moga,0.0,5.247
2023-09-13,Moga,0.046,4.768
2023-09-14,Moga,0.031,4.323
2023-09-15,Moga,0.279,4.17
2023-09-16,Moga,3.673,7.426
2023-09-17,Moga,1.099,7.783
2023-09-18,Moga,10.766,17.771
2023-09-19,Moga,1.356,17.35
2023-09-20,Moga,6.381,21.996
2023-09-21,Moga,0.083,19.88
2023-09-22,Moga,0.0,17.892
2023-09-23,Moga,11.916,28.019
2023-09-24,Moga,2.67,27.887
2023-09-25,Moga,2.858,27.956
2023-09-26,Moga,0.0,25.161
2023-09-27,Moga,0.0,22.645
2023-09-28,Moga,0.0,20.38
2023-09-29,Moga,0.0,18.342
2023-09-30,Moga,0.0,16.508
2023-10-01,Moga,0.0,14.857
2023-10-02,Moga,0.0,13.371
2023-10-03,Moga,0.0,12.034
2023-10-04,Moga,0.0,10.831
2023-10-05,Moga,0.0,9.748
2023-10-06,Moga,0.0,8.773
2023-10-07,Moga,0.0,7.896
2023-10-08,Moga,0.0,7.106
2023-10-09,Moga,0.0,6.396
2023-10-10,Moga,8.567,14.323
2024-05-20,Moga,0.0,1.806
2024-05-21,Moga,0.0,1.626
2024-05-22,Moga,0.0,1.463
2024-05-23,Moga,0.0,1.317
2024-05-24,Moga,0.0,1.185
2024-05-25,Moga,0.697,1.764
