year,window_start,window_end,district,flooded_ha,flooded_fraction,antecedent_fraction,week_of_season,flood_event,punjab_mm,upstream_mm,punjab_mm_lag1,upstream_mm_lag1,punjab_mm_lag2,upstream_mm_lag2,district_mm,district_max1d,district_max3d,district_p90,district_mm_lag1,district_mm_lag2,api_start,district_first3d,district_first5d,bhakra_delta,pong_delta,ranjit_sagar_delta,bhakra_storage,pong_storage,ranjit_sagar_storage,core_season,prior_mean_annual_flooded_ha,prior_seasons_with_fraction_gt2pct,score,chosen_variant,chosen_C
2015,2015-09-23,2015-09-30,Mansa,8.27,3.7e-05,0.0,10,0,49.573,51.049,30.469,20.978,1.802,2.074,4.479,4.475,4.479,1.792,20.886,0.0,19.333,4.479,4.479,0.075,0.0662,0.127,5.8914,5.3177,1.3278,True,10605.395999999999,5,0.017002422734093105,nested_district_rain,0.01
2015,2015-07-25,2015-08-04,Moga,0.0,0.0,0.000235,4,0,60.969,86.411,78.373,91.986,102.005,102.546,12.683,8.354,9.425,2.583,9.998,28.965,15.917,2.526,2.526,0.411,0.6512,0.0,4.4471,3.9999,1.969,True,45469.761,9,0.3521490005512578,nested_district_rain,0.01
2015,2015-08-04,2015-08-14,Moga,54.3,0.000231,0.0,5,0,85.141,93.815,60.969,86.411,78.373,91.986,8.28,2.495,4.295,1.961,12.683,9.998,15.598,1.975,3.775,0.589,0.9585,0.039,4.9802,4.8784,2.0348,True,45469.761,9,0.33826616960745826,nested_district_rain,0.01
2015,2015-08-14,2015-08-24,Moga,73.37,0.000312,0.000231,6,0,42.57,48.941,85.141,93.815,60.969,86.411,19.364,13.117,13.171,3.37,8.28,12.683,10.744,3.057,5.026,0.303,0.3152,-0.159,5.4844,5.4821,2.0066,True,45469.761,9,0.17319145205482742,nested_district_rain,0.01
2015,2015-08-24,2015-09-03,Moga,0.0,0.0,0.000312,7,0,8.06,11.591,42.57,48.941,85.141,93.815,1.561,1.515,1.515,0.192,19.364,8.28,18.91,1.515,1.516,0.198,0.0233,-0.19,5.742,5.6849,1.7892,True,45469.761,9,0.0629614833936356,nested_district_rain,0.01
2015,2015-09-03,2015-09-13,Moga,0.0,0.0,0.0,8,0,2.674,5.816,8.06,11.591,42.57,48.941,0.0,0.0,0.0,0.0,1.561,19.364,7.226,0.0,0.0,-0.014,-0.1608,-0.3,5.8661,5.6106,1.5103,True,45469.761,9,0.02053446690594439,nested_district_rain,0.01
2015,2015-09-13,2015-09-23,Moga,0.0,0.0,0.0,9,0,32.271,23.052,2.674,5.816,8.06,11.591,31.635,18.415,31.225,9.839,0.0,1.561,2.519,0.0,0.41,-0.012,-0.2526,-0.146,5.8255,5.3612,1.2458,True,45469.761,9,0.024147340406417698,nested_district_rain,0.01
2015,2015-09-23,2015-09-30,Moga,0.0,0.0,0.0,10,0,49.573,51.049,30.469,20.978,1.802,2.074,22.955,22.881,22.881,9.183,31.635,0.0,29.758,22.881,22.904,0.075,0.0662,0.127,5.8914,5.3177,1.3278,True,45469.761,9,0.047589821967323365,nested_district_rain,0.01
2015,2015-07-25,2015-08-04,Muktsar,0.0,0.0,0.0001,4,0,60.969,86.411,78.373,91.986,102.005,102.546,44.786,14.731,24.529,10.139,16.211,48.083,24.239,15.684,15.684,0.411,0.6512,0.0,4.4471,3.9999,1.969,True,13323.563,7,0.2594571680628391,nested_district_rain,0.01
2015,2015-08-04,2015-08-14,Muktsar,0.0,0.0,0.0,5,0,85.141,93.815,60.969,86.411,78.373,91.986,22.817,10.914,15.066,5.255,44.786,16.211,40.453,15.066,15.197,0.589,0.9585,0.039,4.9802,4.8784,2.0348,True,13323.563,7,0.24968313206804418,nested_district_rain,0.01
2015,2015-08-14,2015-08-24,Muktsar,10.41,4e-05,0.0,6,0,42.57,48.941,85.141,93.815,60.969,86.411,7.904,3.674,4.202,3.398,22.817,44.786,27.638,4.202,4.202,0.303,0.3152,-0.159,5.4844,5.4821,2.0066,True,13323.563,7,0.09622052871927582,nested_district_rain,0.01
2015,2015-08-24,2015-09-03,Muktsar,0.0,0.0,4e-05,7,0,8.06,11.591,42.57,48.941,85.141,93.815,0.86,0.86,0.86,0.086,7.904,22.817,14.917,0.86,0.86,0.198,0.0233,-0.19,5.742,5.6849,1.7892,True,13323.563,7,0.03595820529924005,nested_district_rain,0.01
2015,2015-09-03,2015-09-13,Muktsar,0.0,0.0,0.0,8,0,2.674,5.816,8.06,11.591,42.57,48.941,0.0,0.0,0.0,0.0,0.86,7.904,5.534,0.0,0.0,-0.014,-0.1608,-0.3,5.8661,5.6106,1.5103,True,13323.563,7,0.012755342666823688,nested_district_rain,0.01
2015,2015-09-13,2015-09-23,Muktsar,0.0,0.0,0.0,9,0,32.271,23.052,2.674,5.816,8.06,11.591,36.786,27.268,36.786,10.021,0.0,0.86,1.93,0.0,0.0,-0.012,-0.2526,-0.146,5.8255,5.3612,1.2458,True,13323.563,7,0.015578879921422562,nested_district_rain,0.01
2015,2015-09-23,2015-09-30,Muktsar,1.49,6e-06,0.0,10,0,49.573,51.049,30.469,20.978,1.802,2.074,8.956,8.5,8.695,3.557,36.786,0.0,34.463,8.695,8.956,0.075,0.0662,0.127,5.8914,5.3177,1.3278,True,13323.563,7,0.026695338330308686,nested_district_rain,0.01
2015,2015-07-25,2015-08-04,Nawanshahr,0.0,0.0,7.9e-05,4,0,60.969,86.411,78.373,91.986,102.005,102.546,,,,,,,,,,0.411,0.6512,0.0,4.4471,3.9999,1.969,True,9598.251999999999,9,0.3371035194047182,nested_district_rain,0.01
2015,2015-08-04,2015-08-14,Nawanshahr,0.0,0.0,0.0,5,0,85.141,93.815,60.969,86.411,78.373,91.986,,,,,,,,,,0.589,0.9585,0.039,4.9802,4.8784,2.0348,True,9598.251999999999,9,0.33323499184283784,nested_district_rain,0.01
2015,2015-08-14,2015-08-24,Nawanshahr,8.82,6.8e-05,0.0,6,0,42.57,48.941,85.141,93.815,60.969,86.411,,,,,,,,,,0.303,0.3152,-0.159,5.4844,5.4821,2.0066,True,9598.251999999999,9,0.15312223286564916,nested_district_rain,0.01
2015,2015-08-24,2015-09-03,Nawanshahr,0.0,0.0,6.8e-05,7,0,8.06,11.591,42.57,48.941,85.141,93.815,,,,,,,,,,0.198,0.0233,-0.19,5.742,5.6849,1.7892,True,9598.251999999999,9,0.059769537389240394,nested_district_rain,0.01
2015,2015-09-03,2015-09-13,Nawanshahr,0.0,0.0,0.0,8,0,2.674,5.816,8.06,11.591,42.57,48.941,,,,,,,,,,-0.014,-0.1608,-0.3,5.8661,5.6106,1.5103,True,9598.251999999999,9,0.021198536121316846,nested_district_rain,0.01
2015,2015-09-13,2015-09-23,Nawanshahr,0.0,0.0,0.0,9,0,32.271,23.052,2.674,5.816,8.06,11.591,,,,,,,,,,-0.012,-0.2526,-0.146,5.8255,5.3612,1.2458,True,9598.251999999999,9,0.020873886317035944,nested_district_rain,0.01
2015,2015-09-23,2015-09-30,Nawanshahr,0.0,0.0,0.0,10,0,49.573,51.049,30.469,20.978,1.802,2.074,,,,,,,,,,0.075,0.0662,0.127,5.8914,5.3177,1.3278,True,9598.251999999999,9,0.04040354490994481,nested_district_rain,0.01
2015,2015-07-25,2015-08-04,Patiala,0.0,0.0,5.4e-05,4,0,60.969,86.411,78.373,91.986,102.005,102.546,9.629,2.307,5.613,1.903,54.526,164.834,75.138,2.918,4.015,0.411,0.6512,0.0,4.4471,3.9999,1.969,True,57408.812,8,0.2603793812505452,nested_district_rain,0.01
2015,2015-08-04,2015-08-14,Patiala,0.0,0.0,0.0,5,0,85.141,93.815,60.969,86.411,78.373,91.986,72.061,18.801,38.986,15.817,9.629,54.526,33.16,5.737,33.424,0.589,0.9585,0.039,4.9802,4.8784,2.0348,True,57408.812,8,0.349287133460343,nested_district_rain,0.01
2015,2015-08-14,2015-08-24,Patiala,0.74,2e-06,0.0,6,0,42.57,48.941,85.141,93.815,60.969,86.411,54.177,33.144,37.626,9.658,72.061,9.629,60.142,2.927,7.48,0.303,0.3152,-0.159,5.4844,5.4821,2.0066,True,57408.812,8,0.17085644956214277,nested_district_rain,0.01
2015,2015-08-24,2015-09-03,Patiala,0.74,2e-06,2e-06,7,0,8.06,11.591,42.57,48.941,85.141,93.815,3.107,2.256,2.256,0.991,54.177,72.061,64.998,0.0,0.851,0.198,0.0233,-0.19,5.742,5.6849,1.7892,True,57408.812,8,0.047450858228926425,nested_district_rain,0.01
2015,2015-09-03,2015-09-13,Patiala,0.0,0.0,2e-06,8,0,2.674,5.816,8.06,11.591,42.57,48.941,0.191,0.191,0.191,0.019,3.107,54.177,25.423,0.191,0.191,-0.014,-0.1608,-0.3,5.8661,5.6106,1.5103,True,57408.812,8,0.017029172269137034,nested_district_rain,0.01
2015,2015-09-13,2015-09-23,Patiala,0.0,0.0,0.0,9,0,32.271,23.052,2.674,5.816,8.06,11.591,46.74,39.727,45.701,8.771,0.191,3.107,8.938,0.0,0.868,-0.012,-0.2526,-0.146,5.8255,5.3612,1.2458,True,57408.812,8,0.02382159217915607,nested_district_rain,0.01
2015,2015-09-23,2015-09-30,Patiala,0.0,0.0,0.0,10,0,49.573,51.049,30.469,20.978,1.802,2.074,36.274,36.274,36.274,14.51,46.74,0.0,44.33,36.274,36.274,0.075,0.0662,0.127,5.8914,5.3177,1.3278,True,57408.812,8,0.04464384916600919,nested_district_rain,0.01
2015,2015-07-25,2015-08-04,Rupnagar,0.0,0.0,0.0,4,0,60.969,86.411,78.373,91.986,102.005,102.546,56.651,35.555,38.773,17.663,121.224,111.764,93.25,37.862,39.701,0.411,0.6512,0.0,4.4471,3.9999,1.969,True,2571.287,2,0.1052476035629081,nested_district_rain,0.01
2015,2015-08-04,2015-08-14,Rupnagar,0.0,0.0,0.0,5,0,85.141,93.815,60.969,86.411,78.373,91.986,93.758,29.61,67.677,21.678,56.651,121.224,63.77,0.829,51.236,0.589,0.9585,0.039,4.9802,4.8784,2.0348,True,2571.287,2,0.11326896484766914,nested_district_rain,0.01
2015,2015-08-14,2015-08-24,Rupnagar,0.0,0.0,0.0,6,0,42.57,48.941,85.141,93.815,60.969,86.411,114.11,60.05,75.159,24.126,93.758,56.651,82.691,38.386,38.386,0.303,0.3152,-0.159,5.4844,5.4821,2.0066,True,2571.287,2,0.06003689554298829,nested_district_rain,0.01
2015,2015-08-24,2015-09-03,Rupnagar,0.0,0.0,0.0,7,0,8.06,11.591,42.57,48.941,85.141,93.815,14.213,11.665,11.669,3.287,114.11,93.758,107.674,11.669,14.025,0.198,0.0233,-0.19,5.742,5.6849,1.7892,True,2571.287,2,0.012671796559789665,nested_district_rain,0.01
2015,2015-09-03,2015-09-13,Rupnagar,0.0,0.0,0.0,8,0,2.674,5.816,8.06,11.591,42.57,48.941,0.328,0.251,0.284,0.055,14.213,114.11,44.122,0.282,0.328,-0.014,-0.1608,-0.3,5.8661,5.6106,1.5103,True,2571.287,2,0.003942493402352473,nested_district_rain,0.01
2015,2015-09-13,2015-09-23,Rupnagar,0.0,0.0,0.0,9,0,32.271,23.052,2.674,5.816,8.06,11.591,24.063,15.366,19.265,4.848,0.328,14.213,15.53,0.0,4.779,-0.012,-0.2526,-0.146,5.8255,5.3612,1.2458,True,2571.287,2,0.00509316063916384,nested_district_rain,0.01
2015,2015-09-23,2015-09-30,Rupnagar,0.0,0.0,0.0,10,0,49.573,51.049,30.469,20.978,1.802,2.074,74.342,73.947,74.287,29.783,24.063,0.0,25.25,74.287,74.341,0.075,0.0662,0.127,5.8914,5.3177,1.3278,True,2571.287,2,0.014796833060928239,nested_district_rain,0.01
2015,2015-07-25,2015-08-04,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,4,0,60.969,86.411,78.373,91.986,102.005,102.546,54.869,32.472,33.685,14.436,103.501,180.201,103.043,33.374,34.943,0.411,0.6512,0.0,4.4471,3.9999,1.969,True,1064.493,0,0.06653094682846405,nested_district_rain,0.01
2015,2015-08-04,2015-08-14,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,5,0,85.141,93.815,60.969,86.411,78.373,91.986,83.022,27.582,41.935,25.551,54.869,103.501,68.233,1.497,37.363,0.589,0.9585,0.039,4.9802,4.8784,2.0348,True,1064.493,0,0.08014285188618783,nested_district_rain,0.01
2015,2015-08-14,2015-08-24,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,6,0,42.57,48.941,85.141,93.815,60.969,86.411,75.795,35.32,56.48,17.852,83.022,54.869,82.155,16.86,16.901,0.303,0.3152,-0.159,5.4844,5.4821,2.0066,True,1064.493,0,0.03296759768238236,nested_district_rain,0.01
2015,2015-08-24,2015-09-03,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,7,0,8.06,11.591,42.57,48.941,85.141,93.815,7.231,6.449,6.449,0.955,75.795,83.022,86.813,0.435,6.884,0.198,0.0233,-0.19,5.742,5.6849,1.7892,True,1064.493,0,0.008332087170500923,nested_district_rain,0.01
2015,2015-09-03,2015-09-13,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,8,0,2.674,5.816,8.06,11.591,42.57,48.941,0.313,0.186,0.313,0.133,7.231,75.795,34.577,0.313,0.313,-0.014,-0.1608,-0.3,5.8661,5.6106,1.5103,True,1064.493,0,0.002764437459666385,nested_district_rain,0.01
2015,2015-09-13,2015-09-23,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,9,0,32.271,23.052,2.674,5.816,8.06,11.591,39.628,30.498,32.019,6.792,0.313,7.231,12.183,0.0,7.174,-0.012,-0.2526,-0.146,5.8255,5.3612,1.2458,True,1064.493,0,0.0037860165013164013,nested_district_rain,0.01
2015,2015-09-23,2015-09-30,Sahibzada Ajit Singh Nagar,0.0,0.0,0.0,10,0,49.573,51.049,30.469,20.978,1.802,2.074,78.794,78.659,78.794,31.545,39.628,0.0,37.378,78.794,78.794,0.075,0.0662,0.127,5.8914,5.3177,1.3278,True,1064.493,0,0.010166723478995974,nested_district_rain,0.01
2015,2015-07-25,2015-08-04,Sangrur,0.0,0.0,0.003833,4,0,60.969,86.411,78.373,91.986,102.005,102.546,5.246,4.331,5.203,0.893,18.705,124.758,46.763,0.043,0.043,0.411,0.6512,0.0,4.4471,3.9999,1.969,True,65373.416999999994,10,0.5830894071267982,nested_district_rain,0.01
2015,2015-08-04,2015-08-14,Sangrur,34.63,9.6e-05,0.0,5,0,85.141,93.815,60.969,86.411,78.373,91.986,30.985,10.756,13.675,6.8,5.246,18.705,21.408,5.008,17.146,0.589,0.9585,0.039,4.9802,4.8784,2.0348,True,65373.416999999994,10,0.4283343603939419,nested_district_rain,0.01
2015,2015-08-14,2015-08-24,Sangrur,0.0,0.0,9.6e-05,6,0,42.57,48.941,85.141,93.815,60.969,86.411,33.146,18.905,19.95,6.025,30.985,5.246,28.381,4.811,10.049,0.303,0.3152,-0.159,5.4844,5.4821,2.0066,True,65373.416999999994,10,0.22358481276006148,nested_district_rain,0.01
2015,2015-08-24,2015-09-03,Sangrur,0.0,0.0,0.0,7,0,8.06,11.591,42.57,48.941,85.141,93.815,0.149,0.124,0.124,0.029,33.146,30.985,35.332,0.124,0.131,0.198,0.0233,-0.19,5.742,5.6849,1.7892,True,65373.416999999994,10,0.07272064400496343,nested_district_rain,0.01
2015,2015-09-03,2015-09-13,Sangrur,0.0,0.0,0.0,8,0,2.674,5.816,8.06,11.591,42.57,48.941,0.004,0.004,0.004,0.0,0.149,33.146,12.39,0.004,0.004,-0.014,-0.1608,-0.3,5.8661,5.6106,1.5103,True,65373.416999999994,10,0.026277854495022967,nested_district_rain,0.01
2015,2015-09-13,2015-09-23,Sangrur,0.0,0.0,0.0,9,0,32.271,23.052,2.674,5.816,8.06,11.591,45.424,41.917,44.401,5.406,0.004,0.149,4.322,0.0,0.76,-0.012,-0.2526,-0.146,5.8255,5.3612,1.2458,True,65373.416999999994,10,0.03647020118809958,nested_district_rain,0.01
2015,2015-09-23,2015-09-30,Sangrur,0.0,0.0,0.0,10,0,49.573,51.049,30.469,20.978,1.802,2.074,24.007,23.966,23.966,9.611,45.424,0.0,42.101,23.966,23.966,0.075,0.0662,0.127,5.8914,5.3177,1.3278,True,65373.416999999994,10,0.06187520937953831,nested_district_rain,0.01
2015,2015-07-25,2015-08-04,Tarn Taran,0.0,0.0,0.001148,4,0,60.969,86.411,78.373,91.986,102.005,102.546,42.153,28.981,29.622,12.495,57.969,30.389,40.701,29.622,29.85,0.411,0.6512,0.0,4.4471,3.9999,1.969,True,34489.432,9,0.4312820406913016,nested_district_rain,0.01
2015,2015-08-04,2015-08-14,Tarn Taran,856.13,0.003566,0.0,5,0,85.141,93.815,60.969,86.411,78.373,91.986,10.536,4.28,5.497,2.995,42.153,57.969,38.266,1.244,5.586,0.589,0.9585,0.039,4.9802,4.8784,2.0348,True,34489.432,9,0.3158293186047928,nested_district_rain,0.01
2015,2015-08-14,2015-08-24,Tarn Taran,2880.83,0.012,0.003566,6,0,42.57,48.941,85.141,93.815,60.969,86.411,17.21,7.082,8.803,4.6,10.536,42.153,20.689,5.201,5.969,0.303,0.3152,-0.159,5.4844,5.4821,2.0066,True,34489.432,9,0.292480864888602,nested_district_rain,0.01
2015,2015-08-24,2015-09-03,Tarn Taran,415.03,0.001729,0.012,7,0,8.06,11.591,42.57,48.941,85.141,93.815,0.872,0.872,0.872,0.087,17.21,10.536,19.306,0.872,0.872,0.198,0.0233,-0.19,5.742,5.6849,1.7892,True,34489.432,9,0.49797890196489275,nested_district_rain,0.01
2015,2015-09-03,2015-09-13,Tarn Taran,360.93,0.001503,0.001729,8,0,2.674,5.816,8.06,11.591,42.57,48.941,0.0,0.0,0.0,0.0,0.872,17.21,7.07,0.0,0.0,-0.014,-0.1608,-0.3,5.8661,5.6106,1.5103,True,34489.432,9,0.02967287557156991,nested_district_rain,0.01
2015,2015-09-13,2015-09-23,Tarn Taran,0.0,0.0,0.001503,9,0,32.271,23.052,2.674,5.816,8.06,11.591,34.376,25.07,27.279,8.894,0.0,0.872,2.465,0.0,7.097,-0.012,-0.2526,-0.146,5.8255,5.3612,1.2458,True,34489.432,9,0.034622564249142666,nested_district_rain,0.01
2015,2015-09-23,2015-09-30,Tarn Taran,587.89,0.002449,0.0,10,0,49.573,51.049,30.469,20.978,1.802,2.074,53.486,53.423,53.423,21.407,34.376,0.0,31.994,53.423,53.423,0.075,0.0662,0.127,5.8914,5.3177,1.3278,True,34489.432,9,0.056707017280104965,nested_district_rain,0.01
2016,2016-07-25,2016-08-04,Amritsar,104.41,0.000391,4.1e-05,4,0,66.902,96.476,65.272,71.381,33.174,43.162,44.42,31.391,37.86,7.661,95.062,21.795,63.464,6.478,37.909,0.2275,0.7443,0.122,2.452,1.6571,0.9663,True,25618.769,8,0.1757821882892954,nested_district_rain,0.01
2016,2016-08-04,2016-08-14,Amritsar,5.08,1.9e-05,0.000391,5,0,100.237,122.051,66.902,96.476,65.272,71.381,41.877,24.508,30.602,10.186,44.42,95.062,46.39,2.633,30.602,0.8114,1.4808,0.47,3.0383,2.8907,1.2339,True,25618.769,8,0.42234953299344274,nested_district_rain,0.01
2016,2016-08-14,2016-08-24,Amritsar,10.82,4.1e-05,1.9e-05,6,0,34.098,51.722,100.237,122.051,66.902,96.476,20.648,8.128,15.751,6.962,41.877,44.42,42.389,14.96,17.007,0.3912,0.2452,0.122,3.6984,3.9097,1.6171,True,25618.769,8,0.16990069895320228,nested_district_rain,0.01
2016,2016-08-24,2016-09-03,Amritsar,12.25,4.6e-05,4.1e-05,7,0,74.166,67.051,34.098,51.722,100.237,122.051,63.927,25.611,31.447,20.747,20.648,41.877,25.66,28.994,51.654,0.4205,0.4628,0.151,4.1762,4.2622,1.7774,True,25618.769,8,0.23812548153153057,nested_district_rain,0.01
2016,2016-09-03,2016-09-13,Amritsar,0.0,0.0,4.6e-05,8,0,6.8,14.184,74.166,67.051,34.098,51.722,0.089,0.053,0.053,0.035,63.927,20.648,46.501,0.036,0.036,0.1202,0.0555,-0.041,4.5279,4.5818,1.8328,True,25618.769,8,0.032480642886170884,nested_district_rain,0.01
2016,2016-09-13,2016-09-23,Amritsar,14.42,5.4e-05,0.0,9,0,11.01,12.184,6.8,14.184,74.166,67.051,10.029,8.764,9.352,1.486,0.089,63.927,16.284,0.677,0.677,-0.0009,-0.1429,-0.079,4.5923,4.5233,1.7525,True,25618.769,8,0.026343860077807386,nested_district_rain,0.01
2016,2016-09-23,2016-09-30,Amritsar,13.68,5.1e-05,5.4e-05,10,0,5.155,5.938,6.446,7.845,9.579,11.885,0.495,0.495,0.495,0.198,9.352,0.73,15.263,0.495,0.495,-0.0324,-0.1157,-0.091,4.5793,4.3773,1.6511,True,25618.769,8,0.011326335139546806,nested_district_rain,0.01
2016,2016-07-25,2016-08-04,Barnala,20.8,0.00014,0.000379,4,0,66.902,96.476,65.272,71.381,33.174,43.162,19.251,9.274,11.168,7.037,23.049,26.594,24.318,11.168,12.438,0.2275,0.7443,0.122,2.452,1.6571,0.9663,True,15776.945000000002,8,0.16344390310785162,nested_district_rain,0.01
2016,2016-08-04,2016-08-14,Barnala,7.44,5e-05,0.00014,5,0,100.237,122.051,66.902,96.476,65.272,71.381,53.438,22.403,28.445,11.395,19.251,23.049,21.203,0.0,24.019,0.8114,1.4808,0.47,3.0383,2.8907,1.2339,True,15776.945000000002,8,0.4383801699474494,nested_district_rain,0.01
2016,2016-08-14,2016-08-24,Barnala,0.0,0.0,5e-05,6,0,34.098,51.722,100.237,122.051,66.902,96.476,27.113,18.06,23.014,6.13,53.438,19.251,43.479,1.323,4.099,0.3912,0.2452,0.122,3.6984,3.9097,1.6171,True,15776.945000000002,8,0.1795898837458122,nested_district_rain,0.01
2016,2016-08-24,2016-09-03,Barnala,0.0,0.0,0.0,7,0,74.166,67.051,34.098,51.722,100.237,122.051,25.474,10.646,18.938,8.002,27.113,53.438,36.444,4.494,5.947,0.4205,0.4628,0.151,4.1762,4.2622,1.7774,True,15776.945000000002,8,0.19759362557153712,nested_district_rain,0.01
2016,2016-09-03,2016-09-13,Barnala,0.0,0.0,0.0,8,0,6.8,14.184,74.166,67.051,34.098,51.722,0.0,0.0,0.0,0.0,25.474,27.113,29.192,0.0,0.0,0.1202,0.0555,-0.041,4.5279,4.5818,1.8328,True,15776.945000000002,8,0.03164985484842077,nested_district_rain,0.01
2016,2016-09-13,2016-09-23,Barnala,0.0,0.0,0.0,9,0,11.01,12.184,6.8,14.184,74.166,67.051,0.671,0.645,0.645,0.087,0.0,25.474,10.179,0.645,0.645,-0.0009,-0.1429,-0.079,4.5923,4.5233,1.7525,True,15776.945000000002,8,0.02551527471264202,nested_district_rain,0.01
2016,2016-09-23,2016-09-30,Barnala,0.0,0.0,0.0,10,0,5.155,5.938,6.446,7.845,9.579,11.885,0.001,0.001,0.001,0.0,0.026,0.645,3.848,0.001,0.001,-0.0324,-0.1157,-0.091,4.5793,4.3773,1.6511,True,15776.945000000002,8,0.010702273848069314,nested_district_rain,0.01
2016,2016-07-25,2016-08-04,Bathinda,26.89,8e-05,9e-06,4,0,66.902,96.476,65.272,71.381,33.174,43.162,4.01,2.048,2.048,1.271,36.622,27.785,30.131,0.777,1.962,0.2275,0.7443,0.122,2.452,1.6571,0.9663,True,12193.434000000001,5,0.08113068699215208,nested_district_rain,0.01
2016,2016-08-04,2016-08-14,Bathinda,0.0,0.0,8e-05,5,0,100.237,122.051,66.902,96.476,65.272,71.381,32.723,20.363,26.015,7.094,4.01,36.622,13.608,0.003,20.398,0.8114,1.4808,0.47,3.0383,2.8907,1.2339,True,12193.434000000001,5,0.27253182353763694,nested_district_rain,0.01
2016,2016-08-14,2016-08-24,Bathinda,0.0,0.0,0.0,6,0,34.098,51.722,100.237,122.051,66.902,96.476,21.75,15.928,17.093,5.695,32.723,4.01,25.046,0.023,4.657,0.3912,0.2452,0.122,3.6984,3.9097,1.6171,True,12193.434000000001,5,0.10404790978285715,nested_district_rain,0.01
2016,2016-08-24,2016-09-03,Bathinda,7.46,2.2e-05,0.0,7,0,74.166,67.051,34.098,51.722,100.237,122.051,84.004,39.444,69.282,22.661,21.75,32.723,25.423,9.497,53.974,0.4205,0.4628,0.151,4.1762,4.2622,1.7774,True,12193.434000000001,5,0.15099191920042193,nested_district_rain,0.01
2016,2016-09-03,2016-09-13,Bathinda,0.0,0.0,2.2e-05,8,0,6.8,14.184,74.166,67.051,34.098,51.722,0.0,0.0,0.0,0.0,84.004,21.75,59.357,0.0,0.0,0.1202,0.0555,-0.041,4.5279,4.5818,1.8328,True,12193.434000000001,5,0.017022090001892035,nested_district_rain,0.01
2016,2016-09-13,2016-09-23,Bathinda,0.0,0.0,0.0,9,0,11.01,12.184,6.8,14.184,74.166,67.051,0.534,0.443,0.519,0.113,0.0,84.004,20.696,0.519,0.519,-0.0009,-0.1429,-0.079,4.5923,4.5233,1.7525,True,12193.434000000001,5,0.012773558205816332,nested_district_rain,0.01
2016,2016-09-23,2016-09-30,Bathinda,0.0,0.0,0.0,10,0,5.155,5.938,6.446,7.845,9.579,11.885,0.0,0.0,0.0,0.0,0.015,0.519,7.473,0.0,0.0,-0.0324,-0.1157,-0.091,4.5793,4.3773,1.6511,True,12193.434000000001,5,0.005836378476667042,nested_district_rain,0.01
2016,2016-07-25,2016-08-04,Faridkot,0.0,0.0,0.0,4,0,66.902,96.476,65.272,71.381,33.174,43.162,8.772,4.374,5.111,3.372,47.779,30.815,40.666,5.111,5.511,0.2275,0.7443,0.122,2.452,1.6571,0.9663,True,11097.956999999999,6,0.09936551975257703,nested_district_rain,0.01
2016,2016-08-04,2016-08-14,Faridkot,0.0,0.0,0.0,5,0,100.237,122.051,66.902,96.476,65.272,71.381,47.633,29.874,30.156,17.494,8.772,47.779,20.063,0.054,29.928,0.8114,1.4808,0.47,3.0383,2.8907,1.2339,True,11097.956999999999,6,0.3274673341213174,nested_district_rain,0.01
2016,2016-08-14,2016-08-24,Faridkot,7.41,5.1e-05,0.0,6,0,34.098,51.722,100.237,122.051,66.902,96.476,15.145,13.209,13.209,3.063,47.633,8.772,38.646,0.0,1.936,0.3912,0.2452,0.122,3.6984,3.9097,1.6171,True,11097.956999999999,6,0.12074095224143382,nested_district_rain,0.01
2016,2016-08-24,2016-09-03,Faridkot,0.0,0.0,5.1e-05,7,0,74.166,67.051,34.098,51.722,100.237,122.051,122.308,48.867,68.841,40.784,15.145,47.633,25.318,60.481,111.892,0.4205,0.4628,0.151,4.1762,4.2622,1.7774,True,11097.956999999999,6,0.206699014697871,nested_district_rain,0.01
2016,2016-09-03,2016-09-13,Faridkot,0.0,0.0,0.0,8,0,6.8,14.184,74.166,67.051,34.098,51.722,0.163,0.163,0.163,0.016,122.308,15.145,73.697,0.163,0.163,0.1202,0.0555,-0.041,4.5279,4.5818,1.8328,True,11097.956999999999,6,0.020219292561621156,nested_district_rain,0.01
2016,2016-09-13,2016-09-23,Faridkot,0.0,0.0,0.0,9,0,11.01,12.184,6.8,14.184,74.166,67.051,0.18,0.18,0.18,0.018,0.163,122.308,25.76,0.18,0.18,-0.0009,-0.1429,-0.079,4.5923,4.5233,1.7525,True,11097.956999999999,6,0.014649027177204618,nested_district_rain,0.01
2016,2016-09-23,2016-09-30,Faridkot,0.0,0.0,0.0,10,0,5.155,5.938,6.446,7.845,9.579,11.885,0.0,0.0,0.0,0.0,0.0,0.18,9.068,0.0,0.0,-0.0324,-0.1157,-0.091,4.5793,4.3773,1.6511,True,11097.956999999999,6,0.0071536529461949565,nested_district_rain,0.01
2016,2016-07-25,2016-08-04,Fatehgarh Sahib,18.53,0.000162,0.000168,4,0,66.902,96.476,65.272,71.381,33.174,43.162,28.098,10.627,15.067,6.136,80.499,9.708,72.998,1.354,13.863,0.2275,0.7443,0.122,2.452,1.6571,0.9663,True,18009.376,9,0.19998715721502822,nested_district_rain,0.01
