date,dam,level_ft,inflow_cusecs,outflow_cusecs,as_of_time,source_title,source_url,published,quote
2025-02-06,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-02-06,reading_date 2025-02-06 volume_mcm 2227 fill_percentage 36 source_org CWC
2025-02-13,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-02-13,reading_date 2025-02-13 volume_mcm 2067 fill_percentage 33 source_org CWC
2025-02-20,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-02-20,reading_date 2025-02-20 volume_mcm 1885 fill_percentage 30 source_org CWC
2025-02-27,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-02-27,reading_date 2025-02-27 volume_mcm 1755 fill_percentage 28 source_org CWC
2025-03-06,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-03-06,reading_date 2025-03-06 volume_mcm 1688 fill_percentage 27 source_org CWC
2025-03-13,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-03-13,reading_date 2025-03-13 volume_mcm 1568 fill_percentage 25 source_org CWC
2025-03-20,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-03-20,reading_date 2025-03-20 volume_mcm 1417 fill_percentage 23 source_org CWC
2025-04-03,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-04-03,reading_date 2025-04-03 volume_mcm 1188 fill_percentage 19.07 source_org CWC
2025-04-11,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-04-11,reading_date 2025-04-11 volume_mcm 1192 fill_percentage 19.14 source_org CWC
2025-04-17,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-04-17,reading_date 2025-04-17 volume_mcm 1222 fill_percentage 19.62 source_org CWC
2025-04-24,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-04-24,reading_date 2025-04-24 volume_mcm 1290 fill_percentage 20.71 source_org CWC
2025-05-01,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-05-01,reading_date 2025-05-01 volume_mcm 1243 fill_percentage 19.95 source_org CWC
2025-05-08,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-05-08,reading_date 2025-05-08 volume_mcm 1273 fill_percentage 20.44 source_org CWC
2025-05-15,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-05-15,reading_date 2025-05-15 volume_mcm 1329 fill_percentage 21.34 source_org CWC
2025-05-22,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-05-22,reading_date 2025-05-22 volume_mcm 1323 fill_percentage 21.24 source_org CWC
2025-05-29,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-05-29,reading_date 2025-05-29 volume_mcm 1387 fill_percentage 22.27 source_org CWC
2025-06-05,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-06-05,reading_date 2025-06-05 volume_mcm 1359 fill_percentage 21.82 source_org CWC
2025-06-12,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-06-12,reading_date 2025-06-12 volume_mcm 1239 fill_percentage 19.89 source_org CWC
2025-06-19,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-06-19,reading_date 2025-06-19 volume_mcm 1350 fill_percentage 21.67 source_org CWC
2025-06-26,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-06-26,reading_date 2025-06-26 volume_mcm 1485 fill_percentage 23.84 source_org CWC
2025-07-03,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-07-03,reading_date 2025-07-03 volume_mcm 1822 fill_percentage 29.25 source_org CWC
2025-07-11,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-07-11,reading_date 2025-07-11 volume_mcm 2094 fill_percentage 33.62 source_org CWC
2025-07-17,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-07-17,reading_date 2025-07-17 volume_mcm 2229 fill_percentage 35.78 source_org CWC
2025-07-24,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-07-24,reading_date 2025-07-24 volume_mcm 2702 fill_percentage 43.38 source_org CWC
2025-07-31,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-07-31,reading_date 2025-07-31 volume_mcm 3408 fill_percentage 54.71 source_org CWC
2025-08-07,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-08-07,reading_date 2025-08-07 volume_mcm 3785 fill_percentage 60.76 source_org CWC
2025-08-14,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-08-14,reading_date 2025-08-14 volume_mcm 4358 fill_percentage 69.96 source_org CWC
2025-08-26,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-08-26,reading_date 2025-08-26 volume_mcm 5012 fill_percentage 80.46 source_org CWC
2025-08-28,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-08-28,reading_date 2025-08-28 volume_mcm 5269 fill_percentage 84.59 source_org CWC
2025-09-05,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-09-05,reading_date 2025-09-05 volume_mcm 5606 fill_percentage 90 source_org CWC
2025-09-11,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-09-11,reading_date 2025-09-11 volume_mcm 5512 fill_percentage 88.49 source_org CWC
2025-09-18,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-09-18,reading_date 2025-09-18 volume_mcm 5504 fill_percentage 88.36 source_org CWC
2025-09-25,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-09-25,reading_date 2025-09-25 volume_mcm 5421 fill_percentage 87.03 source_org CWC
2025-10-07,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-10-07,reading_date 2025-10-07 volume_mcm 5327 fill_percentage 85.52 source_org CWC
2025-10-09,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-10-09,reading_date 2025-10-09 volume_mcm 5180 fill_percentage 83.16 source_org CWC
2025-10-16,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-10-16,reading_date 2025-10-16 volume_mcm 5223 fill_percentage 83.85 source_org CWC
2025-10-23,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-10-23,reading_date 2025-10-23 volume_mcm 5262 fill_percentage 84.48 source_org CWC
2025-10-30,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-10-30,reading_date 2025-10-30 volume_mcm 5285 fill_percentage 84.85 source_org CWC
2025-11-06,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-11-06,reading_date 2025-11-06 volume_mcm 5303 fill_percentage 85.13 source_org CWC
2025-11-13,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-11-13,reading_date 2025-11-13 volume_mcm 5321 fill_percentage 85.42 source_org CWC
2025-11-20,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-11-20,reading_date 2025-11-20 volume_mcm 5305 fill_percentage 85.16 source_org CWC
2025-11-27,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-11-27,reading_date 2025-11-27 volume_mcm 5098 fill_percentage 81.84 source_org CWC
2025-12-04,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-12-04,reading_date 2025-12-04 volume_mcm 4874 fill_percentage 78.25 source_org CWC
2025-12-11,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-12-11,reading_date 2025-12-11 volume_mcm 4733 fill_percentage 75.98 source_org CWC
2025-12-18,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-12-18,reading_date 2025-12-18 volume_mcm 4577 fill_percentage 73.47 source_org CWC
2025-12-26,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2025-12-26,reading_date 2025-12-26 volume_mcm 4352 fill_percentage 69.87 source_org CWC
2026-01-01,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-01-01,reading_date 2026-01-01 volume_mcm 4219 fill_percentage 67.73 source_org CWC
2026-01-22,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-01-22,reading_date 2026-01-22 volume_mcm 3791 fill_percentage 60.86 source_org CWC
2026-01-29,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-01-29,reading_date 2026-01-29 volume_mcm 3711 fill_percentage 59.57 source_org CWC
2026-02-05,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-02-05,reading_date 2026-02-05 volume_mcm 3597 fill_percentage 57.75 source_org CWC
2026-02-12,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-02-12,reading_date 2026-02-12 volume_mcm 3443 fill_percentage 55.27 source_org CWC
2026-02-19,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-02-19,reading_date 2026-02-19 volume_mcm 3271 fill_percentage 52.51 source_org CWC
2026-02-26,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-02-26,reading_date 2026-02-26 volume_mcm 3088 fill_percentage 49.58 source_org CWC
2026-03-12,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-03-12,reading_date 2026-03-12 volume_mcm 2659 fill_percentage 42.68 source_org CWC
2026-03-19,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-03-19,reading_date 2026-03-19 volume_mcm 2476 fill_percentage 39.75 source_org CWC
2026-03-27,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-03-27,reading_date 2026-03-27 volume_mcm 2397 fill_percentage 38.48 source_org CWC
2026-04-02,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-04-02,reading_date 2026-04-02 volume_mcm 2343 fill_percentage 37.61 source_org CWC
2026-04-09,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-04-09,reading_date 2026-04-09 volume_mcm 2316 fill_percentage 37.17 source_org CWC
2026-04-16,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-04-16,reading_date 2026-04-16 volume_mcm 2295 fill_percentage 36.85 source_org CWC
2026-04-23,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-04-23,reading_date 2026-04-23 volume_mcm 2232 fill_percentage 35.84 source_org CWC
2026-04-30,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-04-30,reading_date 2026-04-30 volume_mcm 2165 fill_percentage 34.76 source_org CWC
2026-05-07,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-05-07,reading_date 2026-05-07 volume_mcm 2059 fill_percentage 33.05 source_org CWC
2026-05-14,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-05-14,reading_date 2026-05-14 volume_mcm 1985 fill_percentage 31.87 source_org CWC
2026-05-21,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-05-21,reading_date 2026-05-21 volume_mcm 1880 fill_percentage 30.17 source_org CWC
2026-05-29,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-05-29,reading_date 2026-05-29 volume_mcm 1845 fill_percentage 29.62 source_org CWC
2026-05-31,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-05-31,"reading_date 2026-05-31 volume_mcm 1188 fill_percentage 19.072 source_org CWC — Central Water Commission, India"
2026-06-04,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-06-04,reading_date 2026-06-04 volume_mcm 1844 fill_percentage 29.6 source_org CWC
2026-06-25,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-06-25,reading_date 2026-06-25 volume_mcm 1360 fill_percentage 21.84 source_org CWC
2026-07-02,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-07-02,reading_date 2026-07-02 volume_mcm 1330 fill_percentage 21.36 source_org CWC
2026-07-09,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-07-09,reading_date 2026-07-09 volume_mcm 1565 fill_percentage 25.13 source_org CWC
2026-07-16,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-07-16,reading_date 2026-07-16 volume_mcm 1863 fill_percentage 29.9 source_org CWC
2026-07-23,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-07-23,reading_date 2026-07-23 volume_mcm 2046 fill_percentage 32.85 source_org CWC
2026-07-30,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-07-30,reading_date 2026-07-30 volume_mcm 2320 fill_percentage 37.25 source_org CWC
2026-08-06,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-08-06,reading_date 2026-08-06 volume_mcm 2662 fill_percentage 42.73 source_org CWC
2026-08-13,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-08-13,reading_date 2026-08-13 volume_mcm 2980 fill_percentage 47.84 source_org CWC
2026-08-20,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-08-20,reading_date 2026-08-20 volume_mcm 3356 fill_percentage 53.87 source_org CWC
2026-08-27,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-08-27,reading_date 2026-08-27 volume_mcm 3606 fill_percentage 57.89 source_org CWC
2026-09-03,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-09-03,reading_date 2026-09-03 volume_mcm 3816 fill_percentage 61.26 source_org CWC
2026-09-10,Bhakra,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/bhakra-gobind-sagar-in,2026-09-10,reading_date 2026-09-10 volume_mcm 3994 fill_percentage 64.13 source_org CWC
2025-04-03,Pong,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/pong-maharana-pratap-sagar-in,2025-04-03,reading_date 2025-04-03 volume_mcm 799 fill_percentage 12.98 source_org CWC
2025-04-11,Pong,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/pong-maharana-pratap-sagar-in,2025-04-11,reading_date 2025-04-11 volume_mcm 757 fill_percentage 12.29 source_org CWC
2025-04-17,Pong,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/pong-maharana-pratap-sagar-in,2025-04-17,reading_date 2025-04-17 volume_mcm 736 fill_percentage 11.95 source_org CWC
2025-04-24,Pong,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/pong-maharana-pratap-sagar-in,2025-04-24,reading_date 2025-04-24 volume_mcm 724 fill_percentage 11.76 source_org CWC
2025-05-01,Pong,,,,,reservoirs.earth (CWC-sourced weekly storage bulletin),https://reservoirs.earth/india/reservoirs/pong-maharana-pratap-sagar-in,2025-05-01,reading_date 2025-05-01 volume_mcm 719 fill_percentage 11.68 source_org CWC
